,Unnamed: 0.1,Unnamed: 0,DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,"ROUND(A.WS,1)","ROUND(A.POWER,0)",YD15
3751,3751,32635,2021-08-27 21:45:00,8.4,18477.0,339,14.3,66,924,6.8,12262.0,12195.0
3752,3752,32636,2021-08-27 22:00:00,8.6,18544.0,339,14.1,66,924,6.1,8231.0,7965.0
3753,3753,32637,2021-08-27 22:15:00,8.6,18577.0,340,13.9,66,924,6.3,8721.0,8640.0
3754,3754,32638,2021-08-27 22:30:00,8.6,18575.0,341,13.6,66,924,6.4,10171.0,9315.0
3755,3755,32639,2021-08-27 22:45:00,8.6,18572.0,342,13.4,67,924,6.8,11848.0,11070.0
3756,3756,32640,2021-08-27 23:00:00,8.5,18570.0,344,13.1,67,924,6.8,13458.0,12960.0
3757,3757,32641,2021-08-27 23:15:00,8.5,18511.0,345,12.9,67,924,6.8,13289.0,12375.0
3758,3758,32642,2021-08-27 23:30:00,8.3,18394.0,346,12.7,67,924,6.7,12672.0,11835.0
3759,3759,32643,2021-08-27 23:45:00,8.3,18278.0,348,12.5,68,925,6.3,10044.0,9810.0
3760,3760,32644,2021-08-28 00:00:00,8.3,21587.0,348,13.1,66,923,6.3,10925.0,10620.0
3761,3761,32645,2021-08-28 00:15:00,8.4,22183.0,349,13.0,66,923,7.0,13581.0,13590.0
3762,3762,32646,2021-08-28 00:30:00,8.5,22806.0,350,12.9,66,923,7.1,14672.0,14850.0
3763,3763,32647,2021-08-28 00:45:00,8.6,23428.0,351,12.8,66,923,7.0,14447.0,13860.0
3764,3764,32648,2021-08-28 01:00:00,8.8,24051.0,352,12.7,66,923,7.0,15873.0,14175.0
3765,3765,32649,2021-08-28 01:15:00,8.8,24116.0,352,12.5,67,923,7.3,17120.0,15795.0
3766,3766,32650,2021-08-28 01:30:00,8.6,23625.0,351,12.3,68,923,7.3,17662.0,15840.0
3767,3767,32651,2021-08-28 01:45:00,8.4,23133.0,351,12.1,69,924,7.0,16870.0,16155.0
3768,3768,32652,2021-08-28 02:00:00,8.2,22642.0,351,11.9,70,924,7.1,15537.0,14355.0
3769,3769,32653,2021-08-28 02:15:00,8.1,22200.0,350,11.7,70,924,7.0,14582.0,14040.0
3770,3770,32654,2021-08-28 02:30:00,8.0,21809.0,349,11.6,71,924,6.8,14526.0,14220.0
3771,3771,32655,2021-08-28 02:45:00,8.0,21418.0,348,11.4,72,924,6.5,11463.0,11250.0
3772,3772,32656,2021-08-28 03:00:00,7.9,21027.0,348,11.3,73,924,6.6,11629.0,11520.0
3773,3773,32657,2021-08-28 03:15:00,7.9,20608.0,348,11.1,73,924,6.9,12795.0,12645.0
3774,3774,32658,2021-08-28 03:30:00,7.9,20161.0,348,11.0,74,924,6.6,12954.0,12780.0
3775,3775,32659,2021-08-28 03:45:00,7.8,19715.0,349,10.9,74,924,7.0,13662.0,13275.0
3776,3776,32660,2021-08-28 04:00:00,7.8,19268.0,350,10.8,75,924,6.4,9540.0,9360.0
3777,3777,32661,2021-08-28 04:15:00,7.8,18839.0,351,10.7,75,924,6.5,11578.0,10350.0
3778,3778,32662,2021-08-28 04:30:00,7.7,18427.0,353,10.6,76,924,6.5,12266.0,12330.0
3779,3779,32663,2021-08-28 04:45:00,7.6,18015.0,353,10.5,76,925,7.1,14906.0,14265.0
3780,3780,32664,2021-08-28 05:00:00,7.4,17603.0,355,10.4,77,925,6.8,13040.0,12870.0
3781,3781,32665,2021-08-28 05:15:00,7.4,17253.0,355,10.3,77,925,6.6,11842.0,11205.0
3782,3782,32666,2021-08-28 05:30:00,7.4,16965.0,354,10.4,77,925,6.0,8884.0,8370.0
3783,3783,32667,2021-08-28 05:45:00,7.4,16676.0,353,10.5,77,925,5.8,7760.0,7605.0
3784,3784,32668,2021-08-28 06:00:00,7.4,16388.0,352,10.6,77,925,6.2,9755.0,10305.0
3785,3785,32669,2021-08-28 06:15:00,7.3,15937.0,351,10.8,77,925,6.5,11703.0,11430.0
3786,3786,32670,2021-08-28 06:30:00,7.2,15322.0,350,11.2,76,925,6.3,9362.0,8955.0
3787,3787,32671,2021-08-28 06:45:00,7.1,14708.0,348,11.7,75,926,5.5,6547.0,6300.0
3788,3788,32672,2021-08-28 07:00:00,7.0,14093.0,347,12.1,74,926,5.4,5666.0,5580.0
3789,3789,32673,2021-08-28 07:15:00,6.7,13816.0,346,12.6,73,926,4.8,3783.0,3555.0
3790,3790,32674,2021-08-28 07:30:00,6.4,13876.0,347,13.2,71,926,5.2,5139.0,4860.0
3791,3791,32675,2021-08-28 07:45:00,5.9,13935.0,347,13.9,70,926,5.4,5643.0,5490.0
3792,3792,32676,2021-08-28 08:00:00,5.6,13995.0,349,14.5,68,926,5.6,6272.0,5850.0
3793,3793,32677,2021-08-28 08:15:00,5.3,13731.0,351,15.1,66,926,5.9,8996.0,9090.0
3794,3794,32678,2021-08-28 08:30:00,5.0,13143.0,355,15.6,64,926,5.8,8182.0,7380.0
3795,3795,32679,2021-08-28 08:45:00,4.9,12556.0,0,16.1,62,927,4.8,3897.0,4095.0
3796,3796,32680,2021-08-28 09:00:00,4.7,11968.0,5,16.6,60,927,4.0,2193.0,2025.0
3797,3797,32681,2021-08-28 09:15:00,4.6,11412.0,9,17.0,58,927,4.2,2229.0,1980.0
3798,3798,32682,2021-08-28 09:30:00,4.5,10887.0,12,17.3,56,927,4.0,2075.0,2025.0
3799,3799,32683,2021-08-28 09:45:00,4.5,10362.0,16,17.6,55,927,4.2,1998.0,1845.0
3800,3800,32684,2021-08-28 10:00:00,4.4,9837.0,18,17.9,53,927,4.3,2449.0,2340.0
3801,3801,32685,2021-08-28 10:15:00,4.2,9338.0,19,18.0,52,927,4.1,1712.0,1530.0
3802,3802,32686,2021-08-28 10:30:00,4.1,8867.0,18,18.1,51,927,3.4,622.0,450.0
3803,3803,32687,2021-08-28 10:45:00,3.9,8396.0,17,18.1,51,927,3.2,356.0,180.0
3804,3804,32688,2021-08-28 11:00:00,3.7,7925.0,16,18.2,50,927,3.6,724.0,495.0
3805,3805,32689,2021-08-28 11:15:00,3.5,7553.0,15,18.2,50,927,3.5,615.0,225.0
3806,3806,32690,2021-08-28 11:30:00,3.3,7282.0,14,18.3,50,927,3.3,688.0,360.0
3807,3807,32691,2021-08-28 11:45:00,3.2,7010.0,13,18.3,49,927,2.9,375.0,-45.0
3808,3808,32692,2021-08-28 12:00:00,3.0,6739.0,12,18.4,49,927,2.3,-106.0,-225.0
3809,3809,32693,2021-08-28 12:15:00,2.7,6614.0,8,18.4,49,927,2.1,-164.0,-225.0
3810,3810,32694,2021-08-28 12:30:00,2.4,6635.0,5,18.4,49,927,2.0,-154.0,-225.0
3811,3811,32695,2021-08-28 12:45:00,2.2,6657.0,3,18.5,48,927,2.2,-142.0,-225.0
3812,3812,32696,2021-08-28 13:00:00,1.9,6678.0,0,18.5,48,927,1.8,-145.0,-225.0
3813,3813,32697,2021-08-28 13:15:00,1.8,6723.0,354,18.6,48,927,1.9,-144.0,-225.0
3814,3814,32698,2021-08-28 13:30:00,1.9,6790.0,344,18.7,48,927,1.9,-145.0,-225.0
3815,3815,32699,2021-08-28 13:45:00,2.1,6857.0,337,18.8,47,927,2.1,-146.0,-225.0
3816,3816,32700,2021-08-28 14:00:00,2.2,6924.0,330,18.9,47,927,2.5,-139.0,-225.0
3817,3817,32701,2021-08-28 14:15:00,2.3,6944.0,326,19.1,47,927,2.4,-149.0,-225.0
3818,3818,32702,2021-08-28 14:30:00,2.5,6918.0,323,19.2,46,927,2.3,-151.0,-225.0
3819,3819,32703,2021-08-28 14:45:00,2.6,6891.0,321,19.3,45,926,2.3,-141.0,-225.0
3820,3820,32704,2021-08-28 15:00:00,2.8,6865.0,319,19.4,44,926,2.0,-142.0,-225.0
3821,3821,32705,2021-08-28 15:15:00,2.9,6880.0,314,19.5,44,926,2.3,-51.0,-225.0
3822,3822,32706,2021-08-28 15:30:00,3.1,6937.0,308,19.5,44,926,3.0,-111.0,-225.0
3823,3823,32707,2021-08-28 15:45:00,3.2,6993.0,304,19.5,45,926,3.2,375.0,180.0
3824,3824,32708,2021-08-28 16:00:00,3.4,7050.0,300,19.5,45,926,2.8,212.0,0.0
3825,3825,32709,2021-08-28 16:15:00,3.7,7105.0,296,19.4,46,926,2.4,-118.0,-180.0
3826,3826,32710,2021-08-28 16:30:00,3.9,7160.0,293,19.3,47,926,2.3,-134.0,-180.0
3827,3827,32711,2021-08-28 16:45:00,4.1,7215.0,290,19.2,49,926,2.4,-139.0,-180.0
3828,3828,32712,2021-08-28 17:00:00,4.4,7270.0,287,19.1,50,926,2.4,-52.0,-180.0
3829,3829,32713,2021-08-28 17:15:00,4.5,7380.0,284,18.8,52,926,2.8,76.0,0.0
3830,3830,32714,2021-08-28 17:30:00,4.8,7546.0,281,18.5,54,926,3.7,1327.0,1080.0
3831,3831,32715,2021-08-28 17:45:00,4.9,7711.0,277,18.2,56,926,4.4,2529.0,2340.0
3832,3832,32716,2021-08-28 18:00:00,5.2,7877.0,274,17.9,58,926,4.1,2014.0,1890.0
3833,3833,32717,2021-08-28 18:15:00,5.4,8207.0,274,17.4,60,926,4.4,2401.0,2160.0
3834,3834,32718,2021-08-28 18:30:00,5.6,8701.0,276,16.9,61,926,4.4,2517.0,2385.0
3835,3835,32719,2021-08-28 18:45:00,5.9,9195.0,279,16.3,62,926,4.2,2430.0,2160.0
3836,3836,32720,2021-08-28 19:00:00,6.1,9689.0,280,15.8,63,926,4.0,2264.0,2160.0
3837,3837,32721,2021-08-28 19:15:00,6.3,10111.0,283,15.4,64,926,4.0,1938.0,1710.0
3838,3838,32722,2021-08-28 19:30:00,6.3,10460.0,288,15.1,65,926,3.0,632.0,450.0
3839,3839,32723,2021-08-28 19:45:00,6.3,10810.0,291,14.9,65,927,2.8,469.0,270.0
3840,3840,32724,2021-08-28 20:00:00,6.4,11159.0,296,14.6,66,927,2.8,373.0,270.0
3841,3841,32725,2021-08-28 20:15:00,6.4,11356.0,300,14.4,66,927,2.6,256.0,45.0
3842,3842,32726,2021-08-28 20:30:00,6.5,11401.0,302,14.1,67,927,3.1,154.0,-90.0
3843,3843,32727,2021-08-28 20:45:00,6.6,11446.0,305,13.8,68,927,5.0,3999.0,3780.0
3844,3844,32728,2021-08-28 21:00:00,6.7,11491.0,308,13.5,69,927,5.9,7400.0,7560.0
3845,3845,32729,2021-08-28 21:15:00,6.7,11155.0,311,13.3,70,927,5.8,6868.0,6750.0
3846,3846,32730,2021-08-28 21:30:00,6.6,10438.0,313,13.0,71,927,5.6,5882.0,5355.0
3847,3847,32731,2021-08-28 21:45:00,6.5,9721.0,315,12.8,72,927,4.9,3735.0,3645.0
3848,3848,32732,2021-08-28 22:00:00,6.4,9004.0,318,12.5,73,927,5.5,5480.0,5220.0
3849,3849,32733,2021-08-28 22:15:00,6.3,8301.0,319,12.3,73,927,6.4,11585.0,10530.0
3850,3850,32734,2021-08-28 22:30:00,6.3,7613.0,321,12.2,73,927,6.2,11428.0,10530.0
3851,3851,32735,2021-08-28 22:45:00,6.3,6925.0,323,12.0,74,927,6.1,9342.0,8505.0
3852,3852,32736,2021-08-28 23:00:00,6.3,6237.0,324,11.9,74,927,5.4,6105.0,5580.0
3853,3853,32737,2021-08-28 23:15:00,6.0,5627.0,327,11.7,75,927,4.7,3866.0,3420.0
3854,3854,32738,2021-08-28 23:30:00,5.4,5094.0,330,11.5,76,927,4.3,1996.0,1665.0
3855,3855,32739,2021-08-28 23:45:00,4.9,4740.6636530151,336,11.2,77,927,3.9,1074.0,630.0
3856,3856,32740,2021-08-29 00:00:00,4.1,4877.7108636044,41,10.7,83,926,3.9,1245.0,1125.0
3857,3857,32741,2021-08-29 00:15:00,4.1,4792.7492343825,51,10.6,84,926,3.8,1103.0,765.0
3858,3858,32742,2021-08-29 00:30:00,3.7,4794.4323046676,56,10.8,83,926,3.2,485.0,180.0
3859,3859,32743,2021-08-29 00:45:00,3.4,4879.344980713,60,10.9,82,926,2.9,200.0,0.0
3860,3860,32744,2021-08-29 01:00:00,3.1,4882.761299386,68,11.1,81,926,2.8,337.0,45.0
3861,3861,32745,2021-08-29 01:15:00,2.8,4732.4984241663,69,11.0,81,926,2.5,-123.0,-315.0
3862,3862,32746,2021-08-29 01:30:00,2.4,4836.021806371,66,10.6,82,926,2.3,-127.0,-315.0
3863,3863,32747,2021-08-29 01:45:00,2.2,4853.1495651378,60,10.2,83,926,2.5,-114.0,-315.0
3864,3864,32748,2021-08-29 02:00:00,1.9,4819.9471373934,54,9.8,84,926,2.3,-120.0,-315.0
3865,3865,32749,2021-08-29 02:15:00,1.6,4716.1491884166,47,9.5,84,926,2.3,-124.0,-315.0
3866,3866,32750,2021-08-29 02:30:00,1.4,4814.8659020941,39,9.2,85,926,2.1,-118.0,-315.0
3867,3867,32751,2021-08-29 02:45:00,1.3,4728.6416881116,27,9.0,86,926,2.3,-122.0,-315.0
3868,3868,32752,2021-08-29 03:00:00,1.2,4758.6298702596,14,8.7,87,926,2.4,-137.0,-315.0
3869,3869,32753,2021-08-29 03:15:00,1.2,4883.0824502292,5,8.6,87,926,2.4,-139.0,-315.0
3870,3870,32754,2021-08-29 03:30:00,1.2,4782.4862312634,355,8.5,87,926,2.7,-131.0,-315.0
3871,3871,32755,2021-08-29 03:45:00,1.4,4874.0002124514,343,8.5,87,926,2.9,110.0,-90.0
3872,3872,32756,2021-08-29 04:00:00,1.5,4822.3478362434,332,8.4,87,926,3.2,473.0,135.0
3873,3873,32757,2021-08-29 04:15:00,1.7,4902.2529904482,327,8.4,87,926,3.6,830.0,540.0
3874,3874,32758,2021-08-29 04:30:00,1.9,4901.6791858682,321,8.3,87,926,3.7,942.0,585.0
3875,3875,32759,2021-08-29 04:45:00,2.2,4764.6175882131,317,8.2,88,926,4.1,1584.0,1215.0
3876,3876,32760,2021-08-29 05:00:00,2.5,4813.1990941033,313,8.1,88,926,4.1,1735.0,1485.0
3877,3877,32761,2021-08-29 05:15:00,2.7,4736.0544035402,312,8.1,88,926,4.0,1502.0,1035.0
3878,3878,32762,2021-08-29 05:30:00,3.0,4731.809640693,310,8.2,87,926,4.3,2340.0,2160.0
3879,3879,32763,2021-08-29 05:45:00,3.3,4778.556312905,310,8.3,87,926,4.9,4917.0,4680.0
3880,3880,32764,2021-08-29 06:00:00,3.6,5251.0,308,8.4,86,926,5.3,5781.0,5310.0
3881,3881,32765,2021-08-29 06:15:00,3.8,5504.0,309,8.9,85,926,5.5,6920.0,6525.0
3882,3882,32766,2021-08-29 06:30:00,4.3,5694.0,309,9.6,83,926,5.7,7722.0,7605.0
3883,3883,32767,2021-08-29 06:45:00,4.7,5884.0,310,10.3,81,927,6.0,9307.0,9135.0
3884,3884,32768,2021-08-29 07:00:00,5.1,6074.0,310,11.0,79,927,6.3,10364.0,9990.0
3885,3885,32769,2021-08-29 07:15:00,5.2,6263.0,310,11.7,77,927,6.6,11569.0,11295.0
3886,3886,32770,2021-08-29 07:30:00,5.2,6450.0,310,12.5,74,927,6.6,12640.0,12645.0
3887,3887,32771,2021-08-29 07:45:00,5.2,6638.0,312,13.4,72,927,6.2,10923.0,10710.0
3888,3888,32772,2021-08-29 08:00:00,5.2,6825.0,312,14.2,69,927,6.4,12124.0,11565.0
3889,3889,32773,2021-08-29 08:15:00,5.1,6634.0,312,14.9,67,927,6.3,10482.0,10125.0
3890,3890,32774,2021-08-29 08:30:00,4.8,6064.0,312,15.6,64,927,5.9,8785.0,9180.0
3891,3891,32775,2021-08-29 08:45:00,4.7,5493.0,312,16.2,61,927,6.1,9554.0,8730.0
3892,3892,32776,2021-08-29 09:00:00,4.4,4848.5011864476,311,16.9,58,927,6.5,11461.0,10575.0
3893,3893,32777,2021-08-29 09:15:00,4.3,4882.2803885405,312,17.4,56,927,6.2,9487.0,8820.0
3894,3894,32778,2021-08-29 09:30:00,4.3,4805.6614696941,314,17.8,54,927,6.7,11859.0,11565.0
3895,3895,32779,2021-08-29 09:45:00,4.4,4865.929177252,317,18.1,53,927,6.7,13390.0,13995.0
3896,3896,32780,2021-08-29 10:00:00,4.4,4828.3390504167,319,18.5,51,927,6.8,14258.0,14535.0
3897,3897,32781,2021-08-29 10:15:00,4.5,4992.0,319,18.8,50,927,6.9,14352.0,13725.0
3898,3898,32782,2021-08-29 10:30:00,4.5,5126.0,317,19.0,49,927,6.6,12740.0,12690.0
3899,3899,32783,2021-08-29 10:45:00,4.5,5260.0,315,19.3,49,926,6.6,12057.0,11430.0
3900,3900,32784,2021-08-29 11:00:00,4.5,5394.0,313,19.5,48,926,6.8,14131.0,12915.0
3901,3901,32785,2021-08-29 11:15:00,4.6,5590.0,311,19.7,48,926,6.8,13515.0,12150.0
3902,3902,32786,2021-08-29 11:30:00,4.6,5847.0,309,19.9,48,926,7.1,15139.0,15030.0
3903,3903,32787,2021-08-29 11:45:00,4.8,6104.0,307,20.0,47,926,7.3,16419.0,15030.0
3904,3904,32788,2021-08-29 12:00:00,4.8,6361.0,306,20.2,47,926,7.7,18285.0,16470.0
3905,3905,32789,2021-08-29 12:15:00,4.9,6606.0,305,20.4,47,926,8.2,23359.0,20700.0
3906,3906,32790,2021-08-29 12:30:00,5.0,6841.0,305,20.5,47,926,7.5,17976.0,17415.0
3907,3907,32791,2021-08-29 12:45:00,5.0,7076.0,305,20.6,46,926,7.5,18987.0,17955.0
3908,3908,32792,2021-08-29 13:00:00,5.2,7311.0,306,20.7,46,926,7.1,14257.0,13500.0
3909,3909,32793,2021-08-29 13:15:00,5.2,7545.0,306,20.8,46,926,9.2,32435.0,32445.0
3910,3910,32794,2021-08-29 13:30:00,5.2,7780.0,305,20.9,46,926,8.8,29925.0,29745.0
3911,3911,32795,2021-08-29 13:45:00,5.2,8014.0,304,21.0,46,926,8.4,27987.0,26730.0
3912,3912,32796,2021-08-29 14:00:00,5.3,8249.0,303,21.1,46,926,9.0,30473.0,28710.0
3913,3913,32797,2021-08-29 14:15:00,5.3,8411.0,303,21.1,46,926,9.4,32854.0,32895.0
3914,3914,32798,2021-08-29 14:30:00,5.3,8500.0,303,21.2,46,926,8.9,28069.0,25515.0
3915,3915,32799,2021-08-29 14:45:00,5.3,8589.0,303,21.2,46,925,9.1,32410.0,30915.0
3916,3916,32800,2021-08-29 15:00:00,5.3,8678.0,303,21.3,46,925,9.0,30052.0,31275.0
3917,3917,32801,2021-08-29 15:15:00,5.3,8784.0,303,21.3,46,925,8.6,27531.0,25245.0
3918,3918,32802,2021-08-29 15:30:00,5.2,8905.0,305,21.3,45,925,8.9,30398.0,31005.0
3919,3919,32803,2021-08-29 15:45:00,5.2,9026.0,306,21.3,45,925,9.1,32699.0,31365.0
3920,3920,32804,2021-08-29 16:00:00,5.1,9147.0,307,21.3,44,925,8.9,28716.0,28845.0
3921,3921,32805,2021-08-29 16:15:00,5.1,9192.0,307,21.3,45,925,8.2,24194.0,22410.0
3922,3922,32806,2021-08-29 16:30:00,5.1,9163.0,309,21.2,46,925,8.1,20743.0,19530.0
3923,3923,32807,2021-08-29 16:45:00,5.0,9134.0,309,21.1,47,926,8.4,23773.0,23940.0
3924,3924,32808,2021-08-29 17:00:00,5.0,9105.0,311,21.0,48,926,8.3,22252.0,21240.0
3925,3925,32809,2021-08-29 17:15:00,4.9,9103.0,311,20.7,50,926,7.9,18781.0,18810.0
3926,3926,32810,2021-08-29 17:30:00,4.8,9129.0,310,20.2,53,926,7.7,16585.0,16650.0
3927,3927,32811,2021-08-29 17:45:00,4.7,9154.0,308,19.7,57,926,7.5,14927.0,15210.0
3928,3928,32812,2021-08-29 18:00:00,4.6,9180.0,307,19.2,60,926,6.7,10919.0,10755.0
3929,3929,32813,2021-08-29 18:15:00,4.7,9481.0,305,18.5,63,926,6.5,8776.0,8685.0
3930,3930,32814,2021-08-29 18:30:00,4.9,10056.0,302,17.8,65,926,6.1,7412.0,6705.0
3931,3931,32815,2021-08-29 18:45:00,5.1,10631.0,299,17.1,67,926,5.9,6514.0,6840.0
3932,3932,32816,2021-08-29 19:00:00,5.4,11206.0,297,16.4,69,926,6.2,7075.0,6750.0
3933,3933,32817,2021-08-29 19:15:00,5.6,11695.0,295,15.9,70,926,5.9,6324.0,5940.0
3934,3934,32818,2021-08-29 19:30:00,6.0,12098.0,294,15.7,70,926,5.6,5769.0,5535.0
3935,3935,32819,2021-08-29 19:45:00,6.4,12500.0,295,15.5,70,927,5.6,5719.0,5265.0
3936,3936,32820,2021-08-29 20:00:00,6.8,12903.0,294,15.3,70,927,5.3,4565.0,4275.0
3937,3937,32821,2021-08-29 20:15:00,7.1,12863.0,295,15.1,70,927,5.5,4885.0,4500.0
3938,3938,32822,2021-08-29 20:30:00,7.0,12380.0,296,14.9,70,927,4.9,3881.0,3690.0
3939,3939,32823,2021-08-29 20:45:00,7.0,11897.0,297,14.6,70,927,4.8,3268.0,3195.0
3940,3940,32824,2021-08-29 21:00:00,6.9,11414.0,298,14.4,70,927,4.5,2353.0,2070.0
3941,3941,32825,2021-08-29 21:15:00,6.8,10789.0,299,14.2,70,927,3.6,782.0,585.0
3942,3942,32826,2021-08-29 21:30:00,6.7,10020.0,300,14.0,70,927,3.2,524.0,135.0
3943,3943,32827,2021-08-29 21:45:00,6.4,9251.0,301,13.7,71,927,2.4,59.0,-225.0
3944,3944,32828,2021-08-29 22:00:00,6.2,8482.0,302,13.5,71,927,1.7,-69.0,-225.0
3945,3945,32829,2021-08-29 22:15:00,6.0,7871.0,302,13.3,72,927,1.9,-133.0,-225.0
3946,3946,32830,2021-08-29 22:30:00,5.7,7418.0,303,13.1,73,927,2.4,-30.0,-225.0
3947,3947,32831,2021-08-29 22:45:00,5.4,6965.0,303,12.8,74,927,3.3,474.0,180.0
3948,3948,32832,2021-08-29 23:00:00,5.0,6512.0,304,12.6,75,927,4.1,1529.0,1080.0
3949,3949,32833,2021-08-29 23:15:00,4.8,6168.0,303,12.4,75,927,4.3,2210.0,1935.0
3950,3950,32834,2021-08-29 23:30:00,4.5,5935.0,302,12.2,76,927,4.2,1889.0,1710.0
3951,3951,32835,2021-08-29 23:45:00,4.4,5702.0,302,12.0,76,927,4.3,2165.0,1890.0
3952,3952,32836,2021-08-30 00:00:00,3.4,4839.4448079444,330,11.6,88,927,4.4,1939.0,1665.0
3953,3953,32837,2021-08-30 00:15:00,3.0,4807.7199482044,333,11.5,88,927,4.1,1384.0,1035.0
3954,3954,32838,2021-08-30 00:30:00,2.8,4836.0122974302,334,11.4,88,927,3.9,975.0,585.0
3955,3955,32839,2021-08-30 00:45:00,2.4,4746.2628739018,338,11.4,87,927,4.0,1256.0,810.0
3956,3956,32840,2021-08-30 01:00:00,2.1,4883.4107634638,341,11.3,87,927,3.7,720.0,405.0
3957,3957,32841,2021-08-30 01:15:00,1.9,4875.0078980944,339,11.3,87,927,3.4,326.0,0.0
3958,3958,32842,2021-08-30 01:30:00,1.9,4841.6632720487,335,11.2,87,927,3.2,3.0,-180.0
3959,3959,32843,2021-08-30 01:45:00,1.7,4716.8573328137,329,11.1,87,927,3.0,-59.0,-180.0
3960,3960,32844,2021-08-30 02:00:00,1.7,4713.4961730738,324,11.0,87,927,2.9,-89.0,-180.0
3961,3961,32845,2021-08-30 02:15:00,1.6,4712.2098317653,322,11.0,87,927,2.3,-124.0,-180.0
3962,3962,32846,2021-08-30 02:30:00,1.6,4790.3100719894,322,11.0,87,927,2.2,-137.0,-180.0
3963,3963,32847,2021-08-30 02:45:00,1.6,4906.2679366932,320,11.0,87,927,2.1,-123.0,-180.0
3964,3964,32848,2021-08-30 03:00:00,1.6,4850.9876358078,320,11.0,87,927,2.3,-78.0,-180.0
3965,3965,32849,2021-08-30 03:15:00,1.5,4812.0140704991,323,11.0,87,927,2.4,-28.0,-180.0
3966,3966,32850,2021-08-30 03:30:00,1.4,4754.5721764896,326,11.0,87,927,2.1,-121.0,-180.0
3967,3967,32851,2021-08-30 03:45:00,1.4,4715.399708406,330,11.0,87,927,2.0,-136.0,-180.0
3968,3968,32852,2021-08-30 04:00:00,1.3,4810.0523319357,333,11.0,87,927,2.1,-136.0,-180.0
3969,3969,32853,2021-08-30 04:15:00,1.3,4727.2010463775,342,11.0,87,927,2.1,-133.0,-180.0
3970,3970,32854,2021-08-30 04:30:00,1.1,4776.1554780164,355,11.1,87,927,2.2,-86.0,-180.0
3971,3971,32855,2021-08-30 04:45:00,1.0,4788.03475183,0,11.2,86,927,2.1,-123.0,-180.0
3972,3972,32856,2021-08-30 05:00:00,0.9,4783.7422916404,18,11.3,86,927,2.3,-112.0,-180.0
3973,3973,32857,2021-08-30 05:15:00,0.9,4855.6055093908,32,11.2,87,927,2.2,-118.0,-180.0
3974,3974,32858,2021-08-30 05:30:00,1.1,4815.3630233447,49,10.9,88,927,2.3,-121.0,-180.0
3975,3975,32859,2021-08-30 05:45:00,1.3,4752.4793842026,61,10.6,90,927,2.2,-122.0,-180.0
3976,3976,32860,2021-08-30 06:00:00,1.5,4865.9389476035,70,10.3,91,927,2.3,-132.0,-180.0
3977,3977,32861,2021-08-30 06:15:00,1.5,4776.3497449277,79,10.5,91,927,2.2,-117.0,-180.0
3978,3978,32862,2021-08-30 06:30:00,1.6,4717.8265642767,86,11.0,90,927,2.1,-140.0,-180.0
3979,3979,32863,2021-08-30 06:45:00,1.7,4795.9916909788,90,11.5,88,928,2.1,-115.0,-180.0
3980,3980,32864,2021-08-30 07:00:00,1.8,4802.8631649961,93,12.0,87,928,2.1,-124.0,-180.0
3981,3981,32865,2021-08-30 07:15:00,1.7,4833.2933081209,100,12.6,85,928,2.1,-131.0,-180.0
3982,3982,32866,2021-08-30 07:30:00,1.5,4797.2373119881,110,13.2,83,928,2.3,-123.0,-180.0
3983,3983,32867,2021-08-30 07:45:00,1.4,4736.2132431349,124,13.9,81,928,2.7,83.0,0.0
3984,3984,32868,2021-08-30 08:00:00,1.3,4857.3322077903,138,14.5,79,928,2.6,276.0,0.0
3985,3985,32869,2021-08-30 08:15:00,1.4,4728.251025485,144,15.1,77,928,2.7,295.0,225.0
3986,3986,32870,2021-08-30 08:30:00,1.4,4797.7104203875,150,15.7,75,928,2.8,380.0,0.0
3987,3987,32871,2021-08-30 08:45:00,1.3,4778.1347613873,153,16.3,74,928,2.7,134.0,0.0
3988,3988,32872,2021-08-30 09:00:00,1.4,4861.1013512105,159,16.9,72,928,2.6,-112.0,-360.0
3989,3989,32873,2021-08-30 09:15:00,1.5,4796.5372607304,160,17.5,70,928,2.7,195.0,45.0
3990,3990,32874,2021-08-30 09:30:00,1.6,4887.6740432961,165,18.0,69,928,2.9,349.0,45.0
3991,3991,32875,2021-08-30 09:45:00,1.7,4757.6319328164,170,18.5,67,928,3.2,806.0,450.0
3992,3992,32876,2021-08-30 10:00:00,1.8,4837.3840215117,174,19.0,66,928,3.4,1019.0,765.0
3993,3993,32877,2021-08-30 10:15:00,2.0,4774.8007260631,174,19.5,65,928,3.6,1595.0,1440.0
3994,3994,32878,2021-08-30 10:30:00,2.1,4728.0300249887,177,19.8,64,928,3.8,1804.0,1665.0
3995,3995,32879,2021-08-30 10:45:00,2.2,4720.5137088231,177,20.2,63,928,4.1,1797.0,1665.0
3996,3996,32880,2021-08-30 11:00:00,2.3,4873.0007317286,180,20.5,62,928,4.3,2104.0,1710.0
3997,3997,32881,2021-08-30 11:15:00,2.3,4883.920324417,180,20.8,61,928,4.5,2679.0,2070.0
3998,3998,32882,2021-08-30 11:30:00,2.4,4715.5895651779,180,21.1,60,928,4.6,2718.0,2115.0
3999,3999,32883,2021-08-30 11:45:00,2.4,4766.1317654402,180,21.4,59,928,4.0,1457.0,1620.0
